id,num_transacciones,comercio,dias_promedio_entre_compras,varianza_montos,tipo_venta_frecuente,ultima_fecha_compra,fecha_nacimiento,fecha_alta,id_municipio,id_estado,tipo_persona,genero,actividad_empresarial,edad
3756fd30f780bb371da21f6233b2813da6a66f32,182,AMAZON,2.143646408839779,2492.235788428146,digital,2023-01-28,2002-09-12,2021-01-05,6519019,65,Persona Fisica Sin Actividad Empresarial,F,ESTUDIANTE,22
3762a6dd45bab32812ba11c819d1b9cc19e0f30f,502,AMAZON,0.782435129740519,82412.04446926228,digital,2023-01-30,1988-07-14,2022-03-12,6519039,65,Persona Fisica Con Actividad Empresarial,M,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES,36
37755e3aa8941e5d997be23a564e70abf662ee72,152,UBER,2.4701986754966887,169.5622467715232,fisica,2023-01-20,1992-02-26,2020-06-13,5509012,55,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,33
3775c3afb11d4353bd6b970a5493a547fad61052,598,CALIENTE,0.6515912897822446,618.0377652935799,digital,2023-01-26,1973-05-13,2020-11-11,4802004,48,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,52
377640923c35f16f528ae1f4d79b180da251c473,574,HEB,0.6858638743455497,5043.893029978531,fisica,2023-01-30,1968-01-23,2020-03-03,6519006,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,57
37aaf035fd76b624c4b4a07f3d50db3d4e00f577,504,UBER,0.7793240556660039,1194.1460849754658,digital,2023-01-29,1985-03-15,2020-03-28,5509014,55,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,40
37ace794f7017a06963b6fb9b29921cb643a7859,167,ITUNES,2.36144578313253,56677.17073954986,digital,2023-01-29,1991-09-25,2019-09-28,6721114,67,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,33
37b99d7377abb8aa359cf93f293f51157146e178,115,OXXO GAS,3.3947368421052633,2804.4732659344004,fisica,2023-01-30,1976-03-15,2016-03-22,6519048,65,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,49
37c63d6e78f54e563cd128b18a20ff3902ee58b3,148,PARCO,2.639455782312925,13945.707144672739,digital,2023-01-30,1993-11-17,2018-10-05,6115037,61,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,31
37e36e2ed1a39404ce9270b3f564cb7afa4b4b8a,176,UBRPAGOSMEX,2.1885714285714286,480.1685954155841,digital,2023-01-28,1995-10-25,2019-10-19,7327008,73,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,29
38490bf6b01a57eabd7b2a88b2cd9c6319763eff,252,GOOGLE ONE,1.5378486055776892,14791.611340011385,digital,2023-01-26,1982-08-30,2016-03-20,6519006,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,42
386255abe482617ebf218e408e292de68bd3f560,201,AMAZON,1.94,1549.1419847164182,digital,2023-01-25,1996-02-20,2019-11-08,6014098,60,Persona Fisica Sin Actividad Empresarial,F,ESTUDIANTE,29
38aea4f15b9ddd201ad4126c09ac898ff4fa26fd,178,CHEDRAUI,2.152542372881356,3270.501872548087,fisica,2023-01-22,1973-08-11,2018-11-11,7630193,76,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS,51
38b0999e7b5a863f9147e1454ba8cf07f7e2cd27,260,NETFLIX,1.4787644787644787,4357.944885017821,digital,2023-01-27,1990-04-18,2020-03-07,5610005,56,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,35
38c9bb1fe98f0cfbd772924a967712e29fdbbdbd,325,TELCEL,1.212962962962963,325.05231613865146,digital,2023-01-29,1993-03-08,2020-07-06,5509017,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,32
394e4fe69a80610192d1ac79396a655e45e0ee03,247,HEB,1.5975609756097562,2101.631567545505,fisica,2023-01-30,1978-04-13,2019-03-29,6519039,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS,47
398696bcdf31c9de056b77ef87589c821b116421,240,MERCADO PAGO,1.6401673640167365,4681.384218403067,digital,2023-01-30,1996-10-20,2020-12-16,6014101,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,28
3a2c0fac2cc14d3f611032f8c3332cc276a18e59,292,DIDI RIDES,1.3505154639175259,1001.2132693251898,digital,2023-01-29,1995-03-09,2021-05-31,6115081,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,30
3a3868006c53ad90f3f0ac309c7bd3e639a23719,385,GOOGLE ONE,1.0234375,223.8540709726732,fisica,2023-01-29,1977-11-01,2020-05-11,6822014,68,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS,47
3ac25ec7fb34ad0b2e0a19522a5e254069d5c491,308,RAPPI,1.267100977198697,4672.711340753624,digital,2023-01-26,1990-03-05,2019-02-05,6115033,61,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ROPA,35
3b1632817459063f443f4810f9d52f9bb123ab23,456,AMAZON,0.865934065934066,7715.551056178423,digital,2023-01-30,1986-06-08,2020-02-22,5509014,55,Persona Fisica Con Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,38
3b669d7cd84b5bd588be7ade333c29d72410d121,434,OXXO,0.9053117782909931,872.9158392737405,fisica,2023-01-30,1997-04-22,2020-10-24,6519018,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,28
3c4cebcba30f9a0dc73f49f5b17d2bb929a88825,267,AMAZON,1.4586466165413534,19972.432572791524,digital,2023-01-28,1976-03-21,2019-01-04,5509010,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL,49
3c5fb898e8a5123c63af7e51eb27d9bbda356db8,541,7ELEVEN,0.7055555555555556,340.5494211056343,fisica,2023-01-29,1976-10-02,2020-12-19,7731050,77,Persona Fisica Sin Actividad Empresarial,M,CONSTRUCCION DE INMUEBLES,48
3c63627ed53bc80ef0d7de2d467e8eaacec57da1,400,7 ELEVEN,0.9849624060150376,5452.433644548872,fisica,2023-01-30,1982-05-08,2019-01-06,6519006,65,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE CONTADURIA Y AUDITORIA INCLUSO TENEDURIA DE LIBROS,43
3ce3315c1f07d644eb1d84c7e29e8764c10049cc,147,OXXO,2.6575342465753424,2405.6143123287675,digital,2023-01-29,1973-12-30,2019-11-17,6115106,61,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL,51
3d14b7dace516a8fd9e9b7422ddf86d67dec31b6,101,7 ELEVEN,3.82,1202.203032514851,fisica,2023-01-25,1998-10-17,2020-04-18,6519039,65,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE,26
3d33532de3286ac0819c37ad3572a771752574ce,333,OXXO,1.1746987951807228,7271.723310698651,digital,2023-01-30,1987-07-31,2020-02-25,5509008,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,37
3d7a65986ee6b363e6e612af32d2d98b611e4345,407,HEB,0.9679802955665024,9913.814064556229,fisica,2023-01-30,1980-09-11,2020-06-28,6822011,68,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,44
3da0a71095f7e73245688514eeda93c83a4f1c57,129,FARMACIAS GUADALAJARA,2.859375,23612.789862802816,fisica,2023-01-29,1981-04-06,2018-11-06,6014097,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,44
3e05d1777c4db68a7d5cf9fdff1b53c60aaea397,202,MERCADO PAGO,1.9402985074626866,1166.6612012413175,digital,2023-01-30,1975-05-07,2019-03-25,6519006,65,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA,50
3e2d00321a3cbae338fc3e44f42e6af8b2363332,460,RAPPI,0.8583877995642701,2932.5009771999603,digital,2023-01-30,1983-12-05,2021-01-30,6519039,65,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS,41
3e5523a1648b122d39770b1f8b86751b94bc9ad8,420,UBER,0.9379474940334129,3057.35452222923,digital,2023-01-30,1986-07-20,2018-11-09,6721114,67,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS,38
3e6bbba854dec9e883e941f4e58f205093a9c738,361,UBER EATS,1.0833333333333333,5301.540182319177,digital,2023-01-28,1974-01-03,2019-09-08,7630087,76,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS,51
3e86f3f66a96699fe2a84164892b66138b87c333,305,COSTCO,1.2796052631578947,6401.531156266174,fisica,2023-01-30,1983-12-21,2017-09-13,5408019,54,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,41
3e9ada6f9b7ad7eecc35e2b9bca3e9ce55cbce0b,305,STARBUCKS,1.2960526315789473,1993.7757328559087,fisica,2023-01-30,1993-06-29,2019-09-13,6519026,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,31
3ebcd26565a0b8dd51f3a0025d8a407ca8bb5b9d,546,UBER,0.7192660550458716,1029.9525022508974,digital,2023-01-30,1979-07-23,2019-03-22,5711007,57,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,45
3ed9552b66e7243337c06a814b9cd179ec6a6b2f,278,AMAZON,1.4007220216606497,7082.2157459107075,digital,2023-01-29,1992-03-21,2020-10-03,6721019,67,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,33
3f18c3fb11f0d8f9a4860b2de8b537c85f2ed34c,110,UBER,3.5871559633027523,4993.468713502918,digital,2023-01-29,1986-02-06,2020-05-16,5509005,55,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS ADMINISTRATIVOS DE TRAMITE Y COBRANZA INCLUSO ESCRITORIOS PUBLICOS,39
3f3a1ffbc6fe6d883901593fdb2a6f1334bfe822,531,UBRPAGOSMEX,0.7433962264150943,6173.6080126113,digital,2023-01-30,1994-03-25,2018-08-13,5509003,55,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS,31
3f5c32606f0bf3e25ae3c723ed58459b41c5b474,308,UBER,1.280130293159609,603.4930908752483,digital,2023-01-30,2001-11-22,2020-09-12,6519039,65,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD,23
3f807aea5440658d4f81d3dd13149fb1074b93bf,184,MERCADO PAGO,2.0655737704918034,6798.329681964241,digital,2023-01-27,1989-02-11,2019-01-26,7428027,74,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,36
3f8cbe371ceb2e4c37ce75bc04da6f47a7919c1b,179,ITUNES,2.1853932584269664,9173.246637084929,digital,2023-01-26,1975-11-25,2020-02-08,6115057,61,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,49
3fb5cbc62935f4c3ffdffd687d89dbee1e3ab033,645,UBER EATS,0.6118012422360248,44840.07762294428,digital,2023-01-30,1995-04-21,2020-12-13,5105035,51,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,30
3fe4f68c28036aa4b14033bcd4fd8d3b714248b2,744,UBER,0.5302826379542396,5982.1510057524365,digital,2023-01-30,1994-08-05,2020-09-26,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,30
40227d8067c3d0fd6cd1d6b8605cc310bc72692a,519,UBER,0.7548262548262549,4613.159226655067,digital,2023-01-27,1988-10-08,2021-06-13,5509015,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,36
4036de168267e3e8e12ead8c8d7f8181fdd8fe62,111,OXXO,3.536363636363636,38806.982260999175,fisica,2023-01-29,1971-03-22,2020-05-23,6519018,65,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,54
40d7fb86daa5fefd3993e7146dc9cd6c4d2ba01d,2039,DIDI RIDES,0.19332679097154074,919.7452599634397,digital,2023-01-30,1994-05-19,2019-08-16,6721114,67,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,31
41fd688494d0501d17690da268251cca0dcc5ad9,257,OXXO,1.53515625,4986.112191646402,digital,2023-01-30,1984-06-24,2018-10-19,5610005,56,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ROPA,40
42002c5946cbbb31b3aed033fcab553d27cc5ac9,193,TELCEL,2.0104166666666665,5971.906175966109,digital,2023-01-29,1990-12-12,2019-03-01,7327013,73,Persona Fisica Sin Actividad Empresarial,F,ESTABLECIMIENTOS PRIVADOS DE INSTRUCCION EDUCACION CULTURA E INVESTIGACION,34
426ac9bd3514ee180c14dd1e9485af456a05b620,576,TELCEL,0.6765217391304348,5635.614317301623,digital,2023-01-30,1981-04-13,2019-10-22,6519006,65,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA,44
427f0476fdcba1c99780578471e7d046c87573d8,255,APLAZO,1.547244094488189,3822.9104306839577,digital,2023-01-30,1990-08-04,2017-09-26,6519021,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,34
42b33cf61850dadc4044d3cc852ce9982855afbd,124,FARMACIAS GUADALAJARA,3.138211382113821,6789.267333123527,fisica,2023-01-28,1990-10-23,2020-11-22,7731050,77,Persona Fisica Sin Actividad Empresarial,F,ESTABLECIMIENTOS PUBLICOS DE INSTRUCCION EDUCACION SUBPROFESIONAL YPROFESIONAL CULTURA E INVESTIGACION,34
43413dd6f7abc3c23e31d06a5d098a50e5520367,332,UBER,1.1812688821752266,59749.42878478148,digital,2023-01-30,1989-07-28,2020-03-30,6822006,68,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,35
43b6a6510cb90e1bfc2d976b1ee1469fcec3d561,396,AMAZON,0.9949367088607595,12670.285953931094,digital,2023-01-30,1983-12-09,2018-12-29,6115109,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,41
43dba034ce6758333b76ff8f419b3c3d916d426b,449,ITUNES,0.8794642857142857,7321.301212679965,digital,2023-01-30,1989-02-11,2021-04-12,6115106,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,36
441375fdce2120c1eb5d3704973d860c2c89f4d1,248,7 ELEVEN,1.54251012145749,659.6582453424969,digital,2023-01-24,1995-12-19,2018-12-29,6519026,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,29
441b869ba4a443853d3561adaf7c7b2fd2d1ca66,346,UBRPAGOSMEX,1.1333333333333333,1665.7207114057126,digital,2023-01-30,1985-11-16,2019-03-09,5509010,55,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS,39
441dd4effb6a046df1a043cd500fa0260caf1a48,219,SORIANA,1.7844036697247707,1542.6046420300786,fisica,2023-01-29,1998-12-08,2020-07-26,6519039,65,Persona Fisica Sin Actividad Empresarial,F,ESTUDIANTE,26
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,361,7 ELEVEN,1.0888888888888888,1332.1594373761154,fisica,2023-01-29,1985-07-10,2020-11-22,6519006,65,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA,39
4435faacceffbed4c590f67c21553bc144be51a4,239,CHEDRAUI,1.6512605042016806,182895.62901553037,digital,2023-01-29,1984-11-19,2021-05-10,5509015,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,40
44ea32e786c5b1a999f6421611776dc2d32df657,228,DIDI RIDES,1.7180616740088106,972.4026320117475,digital,2023-01-28,1993-08-15,2018-11-09,4701001,47,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS,31
4547dc376e7d4d3b3076d887f6389c0dfa1ca6ec,299,URBANI,1.3020134228187918,2881.737478519002,digital,2023-01-29,1998-07-24,2021-05-16,6519026,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS,26
457838a93f97361ca8509d67bc2781f66798f284,354,UBER EATS,1.113314447592068,6848.254029350513,digital,2023-01-29,1994-03-18,2020-12-26,5711020,57,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,31
4582b824657edfc5d98afeed18cec862eb7529a7,304,UBER EATS,1.2904290429042904,14005.569014833029,digital,2023-01-29,1986-03-08,2020-08-15,6115013,61,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,39
45bff3c73e358645915f680f0222dee6bd3fe290,1159,DIDI RIDES,0.34024179620034545,161.4825298326084,digital,2023-01-30,1978-04-27,2021-01-09,5408019,54,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS,47
45c81f79d6873b1671aeda04d3e149215a9f9c11,240,UBER,1.4476987447698744,1017.3269857723144,digital,2023-01-28,1987-11-24,2018-03-06,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,37
45cb1289154caa36007035b575f46a9e5b7fd6e5,468,AMAZON,0.8436830835117773,2463.5448390833476,digital,2023-01-30,1989-02-15,2020-10-19,5711015,57,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE,36
45cdade2ddee87bc96f53056cdb7032eea8d19cf,134,OXXO,2.9323308270676693,2745.9375152283696,fisica,2023-01-28,1983-12-21,2019-01-18,5509007,55,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS,41
45dd96a1dc64e4185fbf83e4948e33ba148cb45a,143,AMAZON,2.7253521126760565,74307.66995832759,digital,2023-01-23,1992-10-29,2017-03-14,7428027,74,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,32
45fdcbdd8d356352a34783d2ce822cfaa08f7d8c,498,AMAZON,0.7826961770623743,17252.148254250395,digital,2023-01-28,1992-10-16,2021-01-03,6519006,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL,32
4667c76e03053ebf9facf3a720ce8864d6053aff,197,AMAZON,2.0,2250.1622112400282,digital,2023-01-30,1989-12-23,2020-10-17,6519039,65,Persona Fisica Sin Actividad Empresarial,F,AGENCIA DE PUBLICIDAD,35
4729e04295889326113a2074dd1494caec2bde03,597,UBER EATS,0.6610738255033557,800.375812091216,digital,2023-01-30,1960-11-22,2019-06-29,5509014,55,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA,64
47a520dde89eb786e98eb62dbb5f2c3b4de767b3,184,NETFLIX,2.1475409836065573,4681.643553528153,digital,2023-01-30,2000-05-17,2018-12-11,5509017,55,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE,25
47c490f06e223cfb0ca22a4ae1c2036a34b28257,387,SPOTIFY,0.9740932642487047,827.9699319409286,digital,2023-01-29,1997-02-12,2020-06-16,5105030,51,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,28
486da6137f763fe25d2e1f0a6c350643beca4749,185,AMAZON,2.0652173913043477,2185.9777089424206,digital,2023-01-29,1994-06-13,2019-06-07,6721034,67,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,30
48727f042c4ef97e85d65fc0262b741536b9259e,287,AMAZON,1.3636363636363635,2708.118893928021,digital,2023-01-27,1990-01-07,2018-11-17,7024028,70,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS,35
48a4e33204d499333c4b8d7bc8fd4ef6433234dc,285,AMAZON,1.3838028169014085,11698.730065411413,digital,2023-01-30,1993-01-26,2019-03-03,6115013,61,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS,32
48ac89a09a8508ea30d855fd22439b1cb17cb8ee,228,OXXO,1.722466960352423,1999.7015524750748,digital,2023-01-30,1988-04-09,2018-11-05,6115120,61,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,37
48e8fc0846cb550c3a5c5781194c09f7b16113b7,195,AMAZON,2.0309278350515463,141484.88704319336,digital,2023-01-30,2001-04-12,2021-08-25,6519039,65,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD,24
49059d4098a967e6c85847cc5cbc80116edf747b,357,AMAZON,1.103932584269663,43915.01879190036,digital,2023-01-29,1983-01-12,2018-11-10,6721114,67,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,42
492ff1bca04fd6a07159f051d755c80afc8aaf72,191,UBER EATS,2.068421052631579,606.0584896445305,digital,2023-01-29,1978-11-01,2021-06-20,6014097,60,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,46
49343635f2b799079125ce396a395224c25deb31,1053,UBER,0.373574144486692,2178.2046405966635,digital,2023-01-30,1973-11-09,2017-08-27,6014120,60,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,51
49847c8161c002ab10b7410254ac2200b3eac16b,182,UBER,2.1712707182320443,21972.217000740715,digital,2023-01-29,1984-04-18,2022-02-02,6519019,65,Persona Fisica Con Actividad Empresarial,M,PREPARACION DE TIERRAS DE CULTIVO Y OTROS SERVICIOS AGRICOLAS,41
4a0e9c1e7d21dd894cd6b6439e6048ed03dffac8,292,AMAZON,1.3367697594501717,3602.1590530280537,digital,2023-01-26,1990-06-24,2021-06-08,6822006,68,Persona Fisica Con Actividad Empresarial,F,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES,34
4a0f4660bc8fbd1f6601df793519331fe13f504a,367,ITUNES,1.0683060109289617,3071.070132906001,digital,2023-01-29,1986-04-11,2019-08-19,6519026,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ROPA,39
4a2526b517380ba069219095d6b91416a88e6b33,201,OXXO,1.96,16403.820827124375,fisica,2023-01-29,1990-09-30,2021-02-27,6014039,60,Persona Fisica Con Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS,34
4a26b490cf30635ec1cb408f5a8de1c12b31ba79,215,AMAZON,1.8224299065420562,18562.088723429693,digital,2023-01-30,1992-04-26,2020-04-18,6822016,68,Persona Fisica Sin Actividad Empresarial,M,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES,33
4a2976ccaf7d5784746167815823d58926397a7b,310,AMAZON,1.2588996763754046,14940.617136516325,digital,2023-01-29,1993-05-15,2019-06-14,6115106,61,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE CONTADURIA Y AUDITORIA INCLUSO TENEDURIA DE LIBROS,32
4a3f6cd27b2954589501feb2addc54d50426cfd6,487,HEB,0.8024691358024691,3138.0871012531566,fisica,2023-01-30,2001-10-01,2020-05-09,6519046,65,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE,23
4a6b436f751a3e0826111df83288ac4a15cc8a7b,201,AMAZON,1.875,1766.0905833333331,digital,2023-01-30,1983-07-06,2020-01-19,6317011,63,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,41
4a6e530968c2d75bdf953536dffc3ed73c171adb,649,UBER,0.6033950617283951,4135.646515371226,digital,2023-01-30,1993-10-14,2019-09-17,7630133,76,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,31
4a7cd56a461ceb4c12915cd95e9b58cf7884f282,1182,7 ELEVEN,0.3336155800169348,4218.176865112732,fisica,2023-01-30,1982-01-30,2017-07-01,7428022,74,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,43
4af6fd2d4d5c1f991bd9144632f632c9e851aa6b,251,APPLE,1.56,15210.310660063744,digital,2023-01-26,1996-08-31,2019-05-31,5509005,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE,28
4b10ebaef71314dc754488bf786c921bf75aa725,250,AMAZON,1.5742971887550201,7523.627028724501,digital,2023-01-28,1990-08-20,2020-02-10,5509014,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO,34
4b5b6bf7c0d0e616c648f9d6ba7d50d4a3f87390,354,OXXO,1.113314447592068,9708.067662159689,fisica,2023-01-30,1992-03-11,2019-05-28,4903003,49,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,33
4b787ea38cf126633eb1880f5e9673d54a837141,273,NETFLIX,1.4301470588235294,13026.051447198886,digital,2023-01-27,1983-04-10,2020-10-19,5408019,54,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS,42
4b816cdebe3975fb67dc6dd74a2b0de13b285b42,345,MERCADO PAGO,1.1395348837209303,23205.149243705742,digital,2023-01-30,1984-07-28,2019-08-04,6317004,63,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,40
4bf2cbca467dd940c19760d80d739863f13a17ef,331,SMART,1.190909090909091,3860.6488887137225,digital,2023-01-29,1993-03-02,2018-12-08,5408037,54,Persona Fisica Sin Actividad Empresarial,M,ESTABLECIMIENTOS PRIVADOS DE INSTRUCCION EDUCACION CULTURA E INVESTIGACION,32
4c1231468e83b7959ee95deed556f41949cdba0d,351,TELCEL,1.1228571428571428,3666.731958233622,digital,2023-01-29,1990-08-25,2019-10-11,6014039,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL,34
4c160a10f895ff988769ae6aefaea97ecbe9a1d7,144,AMAZON,2.6783216783216783,13428.934877578673,digital,2023-01-26,1977-11-03,2020-05-09,6014039,60,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL,47
4caca0b1d0dd8ee18ddaadb8f0bd24d0e0bc335f,185,OXXO,2.125,810.004971621622,fisica,2023-01-29,1993-08-05,2019-01-22,6519046,65,Persona Fisica Sin Actividad Empresarial,M,CONSTRUCCION DE INMUEBLES,31
4cbf4e94b596d96716e6a390a9bc1189b7ecb972,124,GOOGLE YOUTUBE,2.910569105691057,43381.54450413717,digital,2023-01-29,1986-08-01,2018-10-13,5509014,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS,38
